"q1p","q2p","q3p","q4p","q5p","q6p","q7p","q8p","q9p","q10p","q11p","q12p","q13p","q14p","q15p","q17p","q18p","q19p","q20p","ID","true_theta","theta_hat"
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1420,-0.099804607034358,-0.346158073154618
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1421,-0.099019751259135,-0.034048074888154
0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1422,-0.0985263701907997,-0.172387805995496
0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1424,-0.0972993807386742,-0.0227893474665775
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1426,-0.0970491764733608,-0.294133254074174
1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1427,-0.0969091962126665,0.0855296143000912
1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1428,-0.0960560397048864,0.0487731361405421
1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1429,-0.0957775369697423,0.136822547205712
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1430,-0.0952151396755092,-0.551935626836976
1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1431,-0.0941633610514904,-0.100144592515001
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1432,-0.0938988124069058,-0.02012759895603
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,-0.0918446569978614,-0.941813004725468
1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1435,-0.091779808349105,0.422976512445058
0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1436,-0.0917155456821295,0.399684178345977
1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1443,-0.0876351664998032,-0.0419259258812812
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1446,-0.0858962333129108,-1.07078812349621
0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1447,-0.0837004097985539,0.0264316124132306
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1448,-0.0830319562075063,-0.457732907638772
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,-0.0801710815087225,-0.177513776111586
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1454,-0.0782525624555516,-0.439923769742124
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1455,-0.0782152067203956,-0.202316698536191
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1459,-0.075401598022364,0.0642972226943681
0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1462,-0.0736539647862145,-0.182225450193191
1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1463,-0.0733624792475082,0.0657618191090311
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1468,-0.0714049607356181,-0.121905911414399
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1469,-0.071202318393141,-0.559283996550959
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1470,-0.0704941487260497,0.00691092841695398
0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1473,-0.0686503180811114,0.0784886146107026
0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1474,-0.0667682925030128,-0.312347304615258
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1476,-0.0661166140236023,-0.665548855137938
1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1478,-0.0648431834032764,-0.0832683154602047
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1479,-0.0647020979300725,-0.382786786068087
1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1480,-0.0638949946126263,-0.108135864926478
1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1481,-0.0611200025640144,0.0427336443066878
0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1482,-0.06105762443503,-0.211359613045633
1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1483,-0.0608415678901073,0.0584247082556046
0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1485,-0.0604268125297358,0.0426548514252094
0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1487,-0.0599747714677448,0.0674120107149379
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1488,-0.0598673902550764,-0.336389580094766
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1489,-0.0576528915507468,0.201068569586978
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1491,-0.0557773942094393,-0.0456979802051897
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1492,-0.0551664334080231,0.182366127974749
0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1493,-0.0533380604878286,0.197086299399369
1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1494,-0.0507407102983015,0.390719931201656
1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1495,-0.0503784912167129,-0.121330822803156
1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1496,-0.0502104536183887,0.0507071281891451
0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1498,-0.0476621042527808,0.117390717277366
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1500,-0.0433298910152464,-0.31481400045237
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1502,-0.040565037702321,-0.217328331891461
1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1504,-0.0376621387620302,0.232366805336652
1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1505,-0.0374569237132212,0.225500648996017
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1506,-0.0359645409520592,-0.38960441955244
1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1507,-0.0356928550491885,0.175813847268645
0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1509,-0.0328405993407998,0.238030431645328
0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1511,-0.0280883677748985,0.00391927873469451
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1513,-0.0238933139972729,-0.224973555925327
1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1514,-0.0237840083546264,0.0798712103706352
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516,-0.0229226922198015,-0.519317666393093
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1517,-0.0224908563894227,-0.0931837323210103
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1518,-0.0209856056544042,-0.426920037252285
1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1519,-0.0204505392071729,0.259636259314
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1522,-0.0191284398761859,-0.74298120890925
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1523,-0.0185727571636096,-0.35224194910834
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1524,-0.0177844862893238,-0.309037286741032
0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1525,-0.0176447746752231,0.176033883457541
0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1526,-0.0159393071329973,0.479894942747855
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1527,-0.0151780772746168,-1.1816763339748
0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1528,-0.0136494470947068,-0.0999196770793677
1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1529,-0.0127444492300921,-0.119844682306508
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1530,-0.0124517937003607,-0.0865700143711708
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1532,-0.0106197325863209,-0.192608132569645
1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1533,-0.0102650279204346,0.0983304850781485
1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1534,-0.00818661016538065,0.256445401807939
0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1536,-0.00783139441876475,-0.131509894333974
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1537,-0.00714155728657681,-0.300455337657483
1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1542,0.00273047836310591,0.140143515607137
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1544,0.00426917758897979,0.19393317508834
1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1546,0.0059962807860703,0.147086667938977
1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1547,0.00637525074337021,0.195555335459292
0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1549,0.00760962656610529,0.278088469374992
0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1550,0.00856374889002135,-0.164022383663767
0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1551,0.0103034135958348,-0.118268469294192
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1552,0.0105249301904101,0.0508967877684127
1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1554,0.0126224961612924,0.328880304823509
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1557,0.0174522196778639,-0.457268740331858
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1558,0.0177595771807936,0.0407551887567871
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1559,0.018475241541321,-0.556416691344278
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1560,0.0186221601774123,-0.0446416687994812
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1561,0.0198920787783465,-0.0249826363712578
0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1562,0.0209490707453624,0.233353350479389
1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1565,0.0230164684699661,0.0331941872540956
0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1567,0.0256096122637884,0.076935504028384
1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1570,0.0304409433339088,0.205878944085407
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1571,0.0305709944463095,-0.48380356655083
0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1572,0.0332288346184434,-0.0352479855990826
1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1573,0.0335141670559651,0.271626643514051
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1574,0.033828320671139,-0.0725443091497348
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1575,0.0344040896907842,0.0436807016074925
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1576,0.0360285681196574,-0.00495323608896591
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1577,0.0398571377646903,-0.238172463460993
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1580,0.0411496855329607,-0.0275098666705711
0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1582,0.0418602120705947,0.271756131771541
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1583,0.0420479650466207,0.0494653222736302
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1584,0.0426352897074908,-0.63968914421261
1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1587,0.0452262972998907,0.156767755766642
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1588,0.0454041506380101,-0.174351283664056
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1589,0.0463205049758363,-0.479321272700128
0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1590,0.0473440134696104,0.256717995778752
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1591,0.0476958463935643,-0.319830705019017
0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1592,0.047817890779139,0.48588337371362
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1596,0.0513955002990261,-0.0153107819229646
0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1597,0.0537333638830741,-0.0579752076798806
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1598,0.0540835825599909,-0.0573483842100846
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1600,0.054940024812527,-0.263431383264249
1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1602,0.0556464316082384,-0.315324466965605
0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1603,0.0560424610035762,0.32314739988289
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1604,0.0560512614836568,-0.401655045914087
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1605,0.057033280876733,-0.123489817540864
1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1606,0.0582347117556061,0.381969662961575
0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1608,0.0594053187395921,0.532317861295536
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,0.0630171953404689,-0.460835426636091
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1611,0.0633131594690566,0.0881624511043307
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1615,0.0662058559150752,-1.07078812349621
1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1616,0.0668797993023841,0.28042776039367
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1617,0.0669244594446956,0.0467392671209012
0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1618,0.067844761276829,0.108848174166163
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1620,0.0753540233887614,-0.19232662160278
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1621,0.0768204344189799,-0.016766260632808
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1622,0.0770925087379364,-0.113010158154073
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1623,0.0775682371734094,-0.110000262801841
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1628,0.0810009985593772,-0.112393957716058
0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1630,0.0815618326336917,0.478701637084789
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1631,0.0818263744775662,0.0664649753966764
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1633,0.0836949112366894,-0.197167778362165
1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1634,0.0839617382070442,0.342464236770008
0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1637,0.085463073946074,0.298541439076288
0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1639,0.0871058161763233,0.109377896307266
1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1640,0.0888399597204951,0.489988169020091
1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1641,0.0888441277474149,0.395968452086776
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1642,0.0906390769668995,-0.0477349259127121
1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1646,0.0940835690425473,0.146254749790676
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1647,0.0945596201315053,-0.110291753172771
0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1648,0.0949429672933147,0.365181285817488
1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1649,0.0955153366879459,-0.0518875084293366
0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1651,0.0962198920147345,0.686231784442
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1652,0.0966605691370193,-0.01143578158325
0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1653,0.0974990004833546,-0.0514601808686803
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1654,0.097957407155602,0.231328350211398
1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1655,0.0986000542441394,0.605994632619299
1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1659,0.104118335898101,-0.0353932947317142
0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1660,0.104288196829417,0.43656040656263
0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1661,0.107895619551262,0.162746893065522
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1663,0.109131492598476,-0.104131876343929
1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1664,0.110176413112102,0.645701488803142
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1665,0.110426320440109,-0.521387708637574
1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1667,0.112643233988146,-0.210650887132743
0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1668,0.112802264485929,0.360109501803109
0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1669,0.113741113022035,-0.0321400416360145
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1670,0.113900485793911,-0.436743032833851
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1671,0.114953517965155,-0.0757449998128263
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1673,0.116633363971023,-0.105757403031105
1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1674,0.116864629238263,-0.132879911737085
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1676,0.117368184570939,0.249739757358968
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1677,0.118372813531883,0.0682582535241416
1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1680,0.120000090670646,0.133092510153817
1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1682,0.120872191812484,0.2063766414007
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1684,0.121645546770068,0.0764898009324846
1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1685,0.121651944854178,0.448125324027688
0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1686,0.121771638733353,0.301615039911575
0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1687,0.121961776152784,0.241630921072873
1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1689,0.122293823941779,0.0494486428752535
0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1692,0.125655481571898,-0.141849956551315
1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1693,0.125739816879516,0.375972767437823
0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1694,0.126047349831584,0.54986266935552
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1696,0.126573769341449,-0.146252083244299
1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1697,0.128736206354831,0.251318178833724
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1698,0.129692915138548,-0.0474044919859944
1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1699,0.12978545093495,0.682086376061776
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0.129909509486999,-0.769596779534891
1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1701,0.130330515840639,0.590146668375283
0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1702,0.130936479041962,0.285801440733819
0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1703,0.131842440004405,0.347407938589606
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1704,0.132238614773452,0.0700585179811622
0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1706,0.133260849740877,0.097338988495989
0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1710,0.135895018914665,0.161297079775683
1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1712,0.136903566631843,0.204203118756929
0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1713,0.138255565538299,0.338151319073023
0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1714,0.138513276932642,0.241784150098599
1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1716,0.140848419143602,0.0865421384827215
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1717,0.141426308526271,-0.550349472315612
0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1718,0.143410045215104,0.358500363306118
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1719,0.143572220502749,0.21941904160296
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1720,0.144599849418613,-0.0170026665637971
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1723,0.145061027339729,0.0526727165689988
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1726,0.147516768331121,0.112721568198282
1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1727,0.148390783394434,0.269692254227249
0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1728,0.148617529432357,0.444327550333806
0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1729,0.148650191324792,0.211854029929656
0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1730,0.150452818521079,0.272316224671657
0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1733,0.153488420281254,0.383279003589058
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1734,0.153530220516395,0.158049948864097
1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1735,0.153811917715592,0.261071976192857
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1736,0.154301414243825,-0.124484584919346
0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1738,0.154566365294723,0.197047651821603
0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1742,0.160668128092107,-0.0972627899404294
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1743,0.161833340806377,0.213353396382298
0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1745,0.165280202158771,0.0356506635177102
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1746,0.167247935363962,-0.226800847831619
0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1747,0.167975598011164,0.193731829166118
1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1748,0.169125561702524,0.119180034532934
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1749,0.169388147609647,-0.235153517480125
0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1750,0.170146706378939,0.418037964600918
1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1751,0.171040515353285,0.211649658426603
0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1752,0.17155467831015,0.272295141909012
0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1753,0.173874833984055,-0.161518523558396
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1754,0.175299565605578,0.270324507886543
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1756,0.179030308517898,-0.0959151115631843
0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1757,0.180591394098761,0.250431364974028
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1758,0.18068169967216,-0.0478773168764803
1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1759,0.181339904646228,0.36440329946748
0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1760,0.181616166024962,0.374923771421865
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1761,0.181695250692774,-0.0468389784448165
0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1763,0.183227147220957,0.65108361824367
0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1764,0.183824007378231,0.467810247644862
0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1765,0.183903243671839,0.501362994037321
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1766,0.186468201707964,0.113906080439653
1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1767,0.187199912363218,0.215539850544104
0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1768,0.188579480362906,0.261099647607676
1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1769,0.189121362235889,-0.0818020202975142
1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1770,0.189696730509729,0.215489376316356
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1773,0.190658242792791,-0.439923769742124
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1774,0.19098876291231,-0.152263301353676
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1775,0.19218797736054,-0.0766285839355573
0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1776,0.192574253309653,0.380350164248352
1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1777,0.193705566153402,0.336317858049128
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1778,0.194192708601842,0.409035856282564
1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1779,0.194730169697925,0.345073528884269
